573350400,48147
573436800,48159
573696000,48147
573782400,45359
573868800,48147
573955200,48159
574041600,48147
574300800,48159
574387200,48147
574473600,48159
574560000,48147
574646400,48159
574905600,48147
574992000,48159
575078400,48135
575164800,48159
575251200,48147
575510400,48159
575596800,48147
575683200,48159
576115200,48147
576201600,48159
576288000,48147
576374400,48159
576460800,48147
576720000,48159
576806400,48147
576892800,48159
576979200,48147
577065600,48159
577411200,48159
577497600,48147
577584000,48159
577670400,48147
577929600,48159
578016000,48147
578102400,48159
578188800,48147
578275200,48159
578534400,48147
578620800,48159
578707200,50947
578793600,48159
578880000,48147
579139200,48159
579225600,48147
579312000,48159
579398400,48147
579744000,48147
579830400,48159
579916800,48147
580003200,48159
580089600,48147
580348800,48159
580435200,48147
580521600,48159
580608000,48147
580694400,48159
581040000,48159
581126400,48147
581212800,48159
581299200,48147
581558400,48159
581644800,48147
581731200,48159
581817600,48147
581904000,48159
582163200,48147
582249600,48159
582336000,48147
582422400,48159
582508800,48147
582768000,48159
582854400,48147
582940800,48159
583027200,48147
583113600,48159
583372800,48147
583459200,48159
583545600,48147
583632000,48159
583718400,48147
583977600,48159
584064000,48147
584150400,48159
584236800,48147
584323200,48159
584582400,48147
584668800,48159
584755200,48147
584841600,48159
584928000,48147
585187200,48159
585273600,48147
585360000,48159
585446400,48147
585532800,48159
585792000,48147
585878400,48159
585964800,48147
586051200,48159
586137600,48147
586396800,48159
586483200,48147
586569600,48159
586656000,48147
586742400,48159
587001600,48147
587088000,48159
587174400,48147
587260800,48147
587347200,48147
587606400,48159
587692800,48147
587779200,48159
587865600,48147
587952000,48159
588211200,48147
588297600,48159
588384000,48147
588470400,48159
588556800,48147
588816000,48159
588902400,48147
588988800,48159
589075200,48147
589161600,48159
589420800,48147
589507200,48159
589680000,48159
589766400,48147
590025600,48159
590112000,48147
590198400,48159
590284800,48147
590371200,48159
590630400,48147
590716800,48159
590803200,48147
590889600,48159
590976000,48147
591235200,48159
591321600,48147
591408000,48159
591494400,48147
591580800,48159
591840000,48147
591926400,48159
592012800,48147
592099200,48159
592185600,48147
592531200,48147
592617600,48159
592704000,48147
592790400,48159
593049600,48147
593136000,48159
593222400,48147
593308800,48159
593395200,48147
593654400,48159
593740800,48147
593827200,48159
593913600,48147
594000000,48159
594345600,48159
594432000,48147
594518400,48159
594604800,48147
594864000,48159
594950400,48147
595036800,48159
595123200,48147
595209600,48159
595468800,48147
595641600,48147
595728000,48159
595814400,48147
596073600,48159
596160000,48147
596246400,48159
596332800,48147
596419200,48159
596678400,48147
596764800,48159
596851200,48147
596937600,48159
597024000,48147
597283200,48159
597369600,48147
597456000,48159
597542400,48147
597628800,48159
597888000,48135
597974400,48159
598060800,48147
598147200,48147
598233600,48147
598492800,48159
598579200,48147
598665600,48159
598752000,48147
598838400,48159
599097600,48147
599184000,48159
599270400,48147
599356800,48159
599443200,48147
599702400,48159
599788800,48147
599875200,48159
599961600,48147
600048000,48159
600307200,48147
600393600,48159
600480000,48147
600566400,48159
600652800,48147
601084800,48159
601171200,48147
601257600,48159
601516800,48147
601603200,48159
601689600,48147
601776000,48159
601862400,48147
602121600,48159
602208000,48147
602294400,48159
602380800,48147
602467200,48159
602899200,48147
602985600,48159
603072000,48135
603331200,48159
603417600,48147
603504000,48159
603590400,48147
603676800,48159
603936000,48147
604022400,48135
604108800,48147
604195200,48159
604281600,48147
604540800,48159
604627200,48147
604713600,48159
604800000,48147
604886400,48159
605145600,48147
605232000,48159
605318400,48147
605404800,48159
605491200,48147
605750400,48159
605836800,45347
605923200,45359
606009600,48147
606096000,48159
606355200,48147
606441600,48159
606528000,48147
606960000,48159
607046400,48147
607132800,48159
607219200,48147
607305600,48159
607564800,48147
607651200,48159
607737600,48147
607824000,48159
607910400,48147
608169600,48159
608256000,48147
608342400,48159
608428800,48147
608515200,48159
608860800,48159
608947200,48147
609033600,48159
609120000,48147
609379200,48159
609465600,48147
609552000,45359
609638400,48147
609724800,45359
610070400,48159
610156800,48147
610243200,48159
610329600,48147
610588800,48159
610675200,48147
610761600,48159
610848000,48147
610934400,48159
611193600,48147
611280000,48159
611366400,48147
611452800,48159
611539200,48147
611798400,48159
611884800,48147
611971200,48159
612144000,48159
612403200,50947
612489600,48159
612576000,48147
612662400,48159
612748800,48147
613008000,48159
613094400,48147
613180800,48159
613267200,48147
613353600,48159
613612800,48147
613699200,48159
613785600,48147
613872000,48159
613958400,48147
614217600,48159
614304000,48147
614390400,48159
614476800,48147
614563200,48159
614822400,48147
614908800,48159
614995200,48147
615081600,48159
615168000,48147
615427200,48159
615513600,48147
615600000,48159
615686400,48147
615772800,48159
616032000,48147
616118400,48159
616204800,48147
616291200,48159
616377600,48147
616636800,48159
616723200,48147
616809600,48159
616896000,48147
616982400,48159
617241600,48147
617328000,48159
617414400,48147
617500800,48159
617587200,48147
617846400,48159
617932800,48147
618019200,48159
618105600,48147
618192000,48159
618451200,48147
618537600,48159
618624000,48147
618710400,48159
618796800,48147
619056000,48159
619142400,48147
619228800,48159
619315200,48135
619401600,48159
619660800,48147
619747200,48159
619833600,48147
619920000,48159
620006400,48147
620265600,48159
620352000,48147
620438400,48159
620524800,48147
620611200,48159
620870400,48147
620956800,48159
621043200,48147
621216000,48147
621475200,48159
621561600,48147
621648000,48159
621734400,48147
621820800,48159
622080000,48147
622166400,48159
622252800,48147
622339200,48159
622425600,48147
622684800,48159
622771200,48147
622857600,48159
622944000,48147
623030400,48159
623289600,48147
623376000,48159
623462400,48135
623548800,48159
623635200,48147
623980800,48147
624067200,48159
624153600,48147
624240000,48159
624499200,48147
624585600,48159
624672000,48147
624758400,48159
624844800,48147
625104000,48159
625190400,48147
625276800,48159
625363200,48147
625449600,48159
625708800,48147
625795200,48159
625881600,48147
626054400,48147
626313600,48159
626400000,48147
626486400,48159
626572800,48147
626659200,48159
626918400,48147
627004800,48159
627177600,48159
627264000,48147
627523200,48159
627609600,48147
627696000,48159
627782400,48147
627868800,48159
628128000,48147
628214400,48159
628300800,48147
628387200,48159
628473600,48147
628732800,48159
628819200,48147
628905600,48159
628992000,48147
629078400,48159
629337600,48147
629424000,48159
629510400,48147
629596800,48159
629683200,48147
629942400,48159
630028800,48147
630115200,48159
630201600,48147
630288000,48159
630633600,48159
630720000,48147
630806400,48159
630892800,45347
631238400,48147
631324800,48159
631411200,48147
631497600,48159
631756800,48147
631843200,48159
631929600,48147
632016000,48159
632102400,48147
632361600,48159
632448000,48147
632534400,48159
632620800,48147
632707200,48159
632966400,48147
633052800,48159
633139200,48147
633225600,48159
633312000,48147
633571200,48159
633657600,48147
633744000,48159
633830400,48147
633916800,48159
634176000,48147
634262400,48159
634348800,48147
634435200,48159
634521600,48147
634780800,48159
634867200,48147
634953600,48159
635040000,48147
635126400,48159
635385600,48147
635472000,48159
635558400,48147
635644800,48159
635731200,48147
636163200,45359
636249600,48147
636336000,48159
636595200,48147
636681600,48159
636768000,48147
636854400,48159
636940800,48147
637200000,48159
637286400,48147
637804800,48147
637891200,48159
637977600,48147
638064000,48159
638150400,48147
638409600,48159
638496000,48147
638582400,48159
638668800,48147
638755200,48159
639014400,48147
639100800,48159
639187200,48147
639273600,48159
639360000,48147
639619200,48159
639705600,48147
639792000,48159
640224000,48147
640310400,48159
640396800,48147
640483200,48159
640569600,48147
640828800,48159
640915200,48147
641001600,48159
641088000,48147
641174400,48159
641433600,48147
641606400,48147
641692800,48159
641779200,48147
642038400,48159
642124800,48147
642211200,48159
642297600,48147
642384000,48147
642643200,48147
642729600,48159
642816000,48147
642902400,48159
642988800,48147
643248000,48159
643334400,48147
643420800,48159
643507200,48147
643593600,48159
643852800,48147
643939200,48159
644025600,48147
644112000,48159
644198400,48147
644457600,48159
644544000,48147
644630400,48159
644716800,48147
644803200,48159
645062400,48147
645148800,48159
645235200,48147
645408000,48147
645667200,48159
645753600,48147
645840000,50959
645926400,48147
646012800,48159
646272000,48147
646358400,48159
646444800,48147
646531200,48159
646617600,48147
646876800,48159
646963200,48147
647049600,48159
647136000,48147
647222400,48159
647481600,48147
647568000,48159
647654400,48147
647740800,48159
647827200,48147
648086400,48159
648172800,48147
648259200,48159
648345600,48147
648432000,48159
648691200,48147
648777600,48159
648864000,48147
648950400,48159
649036800,48147
649296000,48159
649382400,48147
649468800,48159
649555200,48147
649641600,48159
649900800,48147
649987200,48159
650073600,48147
650160000,48159
650246400,48147
650505600,48159
650592000,48147
650678400,48159
650764800,48147
650851200,48159
651110400,48147
651196800,48159
651283200,48147
651369600,48159
651456000,48147
651715200,48159
651801600,48147
651888000,48159
651974400,48147
652060800,48159
652320000,48147
652406400,48159
652492800,48147
652579200,48147
652924800,48159
653011200,48147
653097600,48159
653184000,48147
653270400,48159
653529600,48147
653616000,48159
653702400,48147
653788800,48159
653875200,48147
654134400,48147
654220800,48147
654307200,48159
654393600,48147
654480000,48159
654739200,48147
654825600,48159
654998400,48159
655084800,48147
655430400,48147
655516800,48159
655603200,48147
655689600,48159
655948800,48147
656035200,48159
656121600,48147
656208000,48159
656294400,48147
656553600,48159
656640000,48147
656726400,48159
656812800,48147
656899200,48159
657158400,48147
657244800,48159
657331200,48147
657417600,48159
657763200,48159
657849600,48147
657936000,48159
658022400,48147
658108800,48159
658368000,48147
658454400,48159
658540800,48147
658713600,48147
658972800,48159
659059200,48147
659145600,48159
659232000,48147
659318400,48159
659577600,48147
659664000,48159
659750400,48147
659836800,48159
659923200,48147
660182400,48159
660268800,48147
660355200,48159
660441600,48147
660528000,48159
660787200,48147
660873600,48159
660960000,48147
661046400,48159
661132800,48147
661392000,48159
661478400,48147
661564800,48159
661651200,48147
661737600,48159
662169600,48147
662256000,48159
662342400,48147
662774400,48159
662860800,48147
662947200,48159
663206400,48147
663292800,48159
663379200,48147
663465600,48159
663552000,48135
663811200,48159
663897600,48147
663984000,48159
664070400,48147
664156800,48159
664416000,48147
664502400,48159
664588800,48147
664675200,48159
664761600,48147
665020800,48159
665107200,48147
665193600,48159
665280000,48147
665625600,48135
665712000,48159
665798400,48147
665884800,48159
665971200,48147
666403200,45359
666489600,48147
666576000,48159
666835200,48147
666921600,48159
667008000,48135
667094400,48159
667180800,48147
667440000,48159
667526400,48147
667612800,48159
667699200,48147
667785600,48159
668044800,48147
668131200,48159
668217600,48147
668304000,48159
668390400,48147
668649600,48159
668736000,48147
668822400,48159
668908800,48147
668995200,48159
669254400,48147
669340800,48159
669427200,48147
669513600,48159
669600000,48147
669859200,48159
669945600,48147
670032000,48159
670464000,48147
670550400,48159
670636800,48147
670723200,48159
670809600,48147
671068800,48159
671155200,48147
671241600,48159
671328000,48147
671414400,48159
671673600,48147
671760000,48159
671846400,48147
671932800,48159
672019200,48147
672278400,48159
672364800,48147
672451200,48159
672537600,48147
672624000,48159
672883200,48147
672969600,48159
673142400,48159
673228800,48147
673488000,48159
673574400,45347
673660800,48159
673747200,48147
673833600,48159
674092800,48147
674179200,48159
674265600,48147
674352000,48159
674438400,48147
674697600,48159
674784000,48147
674870400,48159
674956800,48147
675043200,48159
675302400,48147
675388800,48159
675475200,48147
675648000,48147
675907200,48159
675993600,48147
676080000,48159
676166400,48147
676252800,48159
676512000,48147
676598400,48159
676684800,48147
676771200,48159
676857600,48147
677116800,48159
677203200,48147
677289600,48159
677376000,48147
677462400,48159
677721600,48147
677808000,48159
677894400,48147
677980800,48159
678067200,48147
678326400,48159
678412800,48147
678499200,48159
678585600,48147
678672000,48159
678931200,48147
679017600,48159
679104000,48147
679190400,48159
679276800,48135
679536000,50959
679622400,48147
679708800,48159
679795200,48147
679881600,48159
680140800,48147
680227200,48159
680313600,48147
680400000,48159
680486400,48147
680745600,48159
680832000,48147
680918400,48159
681004800,48147
681091200,48159
681350400,48147
681436800,48159
681523200,48147
681609600,48159
681696000,48147
681955200,48159
682041600,48147
682128000,48159
682214400,48147
682300800,48159
682560000,48147
682646400,48159
682732800,48147
682819200,48159
682905600,48147
683164800,48159
683251200,48147
683337600,48159
683424000,48147
683510400,48159
683769600,48147
683856000,48159
683942400,45347
684028800,48159
684115200,48147
684374400,48159
684460800,48147
684547200,48159
684633600,48147
684720000,48159
684979200,48147
685065600,48147
685152000,48147
685238400,48159
685324800,48147
685584000,48159
685670400,48147
685756800,48159
685843200,48147
685929600,48159
686188800,48147
686275200,48147
686361600,48147
686448000,48159
686534400,48147
686793600,48159
686880000,48147
686966400,48159
687052800,48147
687139200,48159
687398400,48147
687484800,48159
687571200,48147
687657600,48159
687744000,48147
688003200,48159
688089600,48147
688176000,48159
688262400,48147
688348800,48159
688608000,48147
688694400,48159
688780800,45347
688867200,48159
688953600,48147
689212800,48159
689299200,48147
689385600,48159
689472000,48147
689558400,48159
689817600,48147
689904000,48159
689990400,48147
690076800,48159
690422400,48159
690508800,48147
690595200,48159
690681600,48147
690768000,48159
691027200,48147
691113600,48159
691200000,48147
691286400,48159
691372800,48147
691632000,48159
691718400,48147
691804800,48159
691891200,48147
691977600,48159
692236800,48147
692323200,48159
692409600,48147
692496000,48159
692582400,48147
692841600,48159
692928000,48147
693014400,48159
693100800,48147
693187200,48159
693446400,48147
693705600,48159
693792000,48147
694051200,48159
694310400,48147
694396800,48159
694656000,48147
694742400,48159
694828800,48147
694915200,48159
695001600,48147
695260800,48159
695347200,48147
695433600,48159
695520000,48147
695606400,48159
695865600,48147
695952000,48159
696038400,48147
696124800,48159
696211200,48147
696470400,48159
696556800,48147
696643200,48159
696729600,48147
696816000,48159
697075200,48147
697161600,48159
697248000,48147
697334400,48159
697420800,48147
697680000,48159
697766400,48147
697852800,45359
697939200,48147
698025600,48159
698284800,48147
698371200,48159
698457600,48147
698544000,48159
698630400,48147
698889600,48159
698976000,48147
699062400,48159
699148800,48147
699235200,48159
699753600,48159
699840000,48147
700099200,48147
700185600,48147
700272000,48159
700358400,48147
700444800,48159
700704000,48147
700790400,48159
700876800,48147
700963200,48159
701049600,48147
701308800,48159
701395200,48147
701481600,48159
701568000,48147
701654400,48159
701913600,48147
702000000,48159
702086400,48147
702172800,48159
702259200,48147
702518400,48159
702604800,48147
702691200,48159
702777600,48147
702864000,48159
703123200,48147
703209600,48159
703296000,48147
703728000,48159
703900800,48159
703987200,48147
704073600,48159
704332800,48147
704419200,48159
704505600,48147
704592000,48159
704937600,48159
705024000,48147
705110400,48159
705196800,48147
705283200,48159
705542400,48147
705628800,48159
705715200,48147
705801600,48159
705888000,48147
706147200,48159
706233600,48147
706320000,48159
706406400,48147
706492800,48159
706752000,48147
706838400,48159
706924800,48147
707011200,48159
707097600,48147
707356800,48159
707443200,48147
707529600,48159
707616000,48147
707702400,45359
707961600,48147
708048000,48159
708134400,48147
708220800,48159
708307200,48147
708566400,48159
708652800,45347
708739200,48159
708912000,45359
709171200,48147
709257600,48159
709344000,48147
709430400,48159
709516800,48147
709776000,48159
709862400,48147
709948800,48159
710035200,48147
710121600,48159
710380800,48147
710467200,48159
710553600,48147
710640000,45359
710726400,48147
710985600,48159
711072000,45347
711158400,50959
711244800,45347
711331200,48159
711590400,48147
711676800,48159
711763200,48147
711849600,48159
711936000,48147
712195200,48159
712281600,48147
712368000,48159
712454400,48147
712540800,48159
712800000,48147
712886400,48159
712972800,48147
713059200,48159
713145600,45347
713404800,48159
713491200,48147
713577600,48159
713664000,45347
713750400,48159
714009600,48147
714096000,48159
714182400,45347
714268800,48159
714355200,48147
714614400,48159
714700800,48135
714787200,45347
714873600,48147
714960000,48159
715219200,48147
715305600,48159
715392000,45347
715478400,48159
715564800,48147
715910400,48147
715996800,48159
716083200,48147
716169600,48159
716428800,48147
716515200,48159
716601600,48147
716688000,48159
716774400,48147
717033600,48159
717120000,48147
717206400,45359
717292800,48147
717379200,48159
717638400,48147
717724800,48159
717811200,48147
717897600,48159
717984000,48147
718243200,48159
718329600,48147
718416000,48159
718502400,48147
718588800,48147
718934400,48159
719020800,48135
719107200,48159
719193600,48147
719452800,48159
719539200,48147
719625600,48159
719712000,48147
719798400,48159
720057600,48147
720144000,48159
720230400,48147
720316800,48159
720403200,48147
720748800,48147
720835200,48159
720921600,48147
721008000,48159
721267200,48147
721353600,48159
721440000,48135
721526400,48159
721612800,48147
721872000,48159
721958400,48147
722044800,48159
722131200,48147
722217600,48159
722476800,48147
722563200,48159
722649600,48147
722736000,48159
722822400,48147
723081600,48159
723168000,48147
723254400,48159
723340800,48147
723427200,48159
723686400,48147
723772800,48159
723859200,48147
723945600,48159
724032000,48147
724291200,48159
724377600,48147
724464000,48159
724550400,48147
724636800,48159
724896000,48147
724982400,48159
725068800,48147
725500800,48159
725587200,48147
725673600,48147
726105600,48147
726192000,45359
726278400,48147
726364800,48159
726451200,48147
726710400,45359
726796800,48147
726883200,48159
726969600,48147
727056000,48159
727315200,48147
727401600,48159
727488000,48147
727574400,48159
727660800,48147
727920000,48159
728006400,48147
728092800,48159
728179200,48147
728265600,48159
728524800,48147
728611200,48159
728697600,48147
728784000,48159
728870400,48147
729129600,48159
729216000,48147
729302400,48159
729388800,48147
729475200,48159
729734400,48147
729820800,48159
729907200,48147
729993600,48159
730080000,48147
730598400,48147
730684800,48159
730944000,48147
731030400,48159
731116800,48147
731203200,48159
731289600,48147
731548800,48159
731635200,48147
731721600,48159
731808000,48147
731894400,48159
732153600,48147
732240000,48159
732326400,48147
732412800,48159
732499200,48147
732758400,48159
732844800,48147
732931200,48159
733017600,48147
733104000,48159
733363200,48147
733449600,48159
733536000,48147
733622400,48159
733708800,48147
733968000,48159
734054400,48147
734140800,48159
734572800,48147
734659200,48159
734745600,48147
734832000,48159
734918400,48147
735177600,48159
735264000,48147
735436800,48147
735523200,48159
735782400,48147
735868800,48159
735955200,48147
736041600,48159
736128000,48147
736387200,48159
736473600,48147
736560000,48159
736646400,48147
736732800,48159
736992000,48147
737078400,48159
737164800,48147
737251200,48159
737337600,48147
737596800,48159
737683200,48147
737769600,48159
737856000,48147
737942400,48159
738201600,48135
738288000,48159
738374400,48147
738460800,48159
738547200,48147
738806400,48159
738892800,48147
738979200,48159
739065600,48147
739152000,48159
739411200,48147
739497600,48159
739584000,48147
739756800,48147
740016000,48159
740102400,48147
740188800,48159
740275200,48147
740361600,48159
740620800,48147
740707200,48159
740793600,48147
740880000,48159
740966400,48147
741225600,48159
741312000,48147
741398400,48159
741484800,48147
741571200,45359
741830400,48147
741916800,48159
742003200,48147
742089600,45359
742176000,48147
742435200,48159
742521600,48147
742608000,48159
742694400,48147
742780800,48159
743040000,45347
743126400,48159
743212800,48147
743299200,48159
743385600,48147
743644800,48159
743731200,48147
743817600,48159
743904000,48147
743990400,48159
744249600,50947
744336000,48159
744422400,48147
744508800,45359
744595200,48147
744854400,48159
744940800,48147
745027200,48159
745113600,48147
745200000,48159
745459200,48147
745545600,48159
745632000,48147
745718400,48159
745804800,48147
746064000,48159
746150400,48147
746236800,48159
746323200,48147
746409600,48159
746668800,48147
746755200,48159
746841600,45347
746928000,48159
747014400,48147
747273600,48159
747446400,48159
747532800,48147
747619200,48159
747878400,48147
747964800,48159
748051200,48147
748137600,48147
748224000,48147
748483200,48159
748569600,48147
748656000,48159
748742400,48135
748828800,48159
749088000,48147
749174400,48159
749260800,48147
749347200,48159
749433600,48147
749692800,48159
749779200,48147
749865600,48159
749952000,48147
750038400,45359
750297600,45347
750470400,48147
750556800,48159
750643200,48147
750902400,48159
750988800,48147
751075200,45359
751161600,48147
751248000,45359
751507200,45347
751593600,45359
751680000,45347
751766400,48159
751852800,48147
752112000,48159
752284800,48159
752371200,45347
752457600,45359
752716800,48147
752803200,45359
752889600,45347
752976000,48159
753062400,48147
753408000,48147
753494400,45359
753580800,48147
753667200,48159
753926400,48147
754012800,48159
754099200,48147
754185600,48159
754272000,48147
754531200,48159
754617600,48147
754704000,48159
754790400,45347
754876800,48159
755136000,45347
755222400,48159
755308800,48147
755395200,48159
755481600,48147
755740800,48159
755827200,48147
755913600,48159
756000000,48147
756086400,45359
756345600,48147
756432000,45359
756518400,48147
756604800,48159
756950400,48159
757036800,48147
757123200,48159
757209600,48147
757555200,48147
757641600,45359
757728000,48147
757814400,48159
757900800,48147
758160000,45359
758246400,48147
758332800,48159
758419200,45347
758505600,45359
758764800,48147
758851200,48159
758937600,48147
759024000,48159
759110400,48147
759369600,48159
759456000,48147
759542400,48159
759628800,45347
759715200,48159
759974400,48147
760060800,48159
760147200,45347
760233600,45359
760320000,48147
760579200,45359
760665600,45347
760752000,45359
760838400,48147
760924800,48159
761443200,48159
761529600,45347
761788800,48159
761875200,48147
761961600,48159
762048000,45347
762134400,48159
762393600,48147
762480000,48159
762566400,48147
762652800,48159
762739200,48147
762998400,48159
763084800,48147
763171200,48159
763257600,48147
763344000,48159
763603200,48147
763689600,45359
763776000,45347
763862400,48159
763948800,48147
764208000,48159
764294400,48147
764380800,48159
764467200,48147
764553600,48159
764812800,48147
764899200,48159
764985600,48147
765417600,48159
765504000,45347
765590400,48159
765676800,48147
